val_id,id,study_id,is_the_model_published_previously,method,method_sub,domain,sd_origin,metric_origin,n_classes,k_folds,n_participants,test_environment,test_protocol,validation_type,age_group,test_device,metric,mean,sd,yi,vi_fold,vi_class,vi_ext,vi_use,vi_source,method_group,miss_n_classes,miss_k_folds,n_classes_imp,k_folds_imp,c_n_classes,c_k_folds,env_re,prot_re,dom_re,se_use,est,ci_l,ci_u,auth_year,method_lab,row_lab
155,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,12,Laboratory,Structured,Apparent,Adults,ZurichMOVE,Specificity,0.804,NA,1.41148461,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.804,0.656542543,0.897986051,Row 124,Heuristic Rule,Row 124 â€“ Heuristic Rule â€“ (ID 155)
156,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,19,Laboratory,Structured,Hold-out,Adults,ZurichMOVE,Sensitivity,0.8938,NA,2.130157928,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.8938,0.796829882,0.947535035,Row 124,Heuristic Rule,Row 124 â€“ Heuristic Rule â€“ (ID 156)
156,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,19,Laboratory,Structured,Hold-out,Adults,ZurichMOVE,Specificity,0.6462,NA,0.602377272,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.6462,0.45979124,0.796723025,Row 124,Heuristic Rule,Row 124 â€“ Heuristic Rule â€“ (ID 156)
157,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,GENEActiv (Activinsights),Sensitivity,0.615,0.2051,0.468378934,NA,0.375171323,NA,0.375171323,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.612512304,0.615,0.324724158,0.841429514,Row 307,Threshold / Cutpoint,Row 307 â€“ Threshold / Cutpoint â€“ (ID 157)
157,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,GENEActiv (Activinsights),Specificity,0.84,0.1131,1.658228077,NA,0.354076152,NA,0.354076152,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.595042983,0.84,0.620564242,0.94398614,Row 307,Threshold / Cutpoint,Row 307 â€“ Threshold / Cutpoint â€“ (ID 157)
158,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,GT3X+ (ActiGraph),Sensitivity,0.74,0.1697,1.045968555,NA,0.38897667,NA,0.38897667,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.623679942,0.74,0.456003053,0.906224313,Row 307,Threshold / Cutpoint,Row 307 â€“ Threshold / Cutpoint â€“ (ID 158)
158,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,GT3X+ (ActiGraph),Specificity,0.91,0.0283,2.313634929,NA,0.059700102,NA,0.059700102,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.244336043,0.91,0.862324987,0.942271016,Row 307,Threshold / Cutpoint,Row 307 â€“ Threshold / Cutpoint â€“ (ID 158)
161,5580,Sasaki 2016,No,Classical ML,RandomForest,Activity type,classes,macro,5,15,15,Free-living,Unstructured,Cross-validation,Older adults,GT3X+ (ActiGraph),F1,0.5294,0.2815,0.117735813,NA,0.255337778,NA,0.255337778,classes,Other,0,0,5,15,2.280487805,-8.459677419,Free-living,Unstructured,Activity type,0.505309586,0.5294,0.294698832,0.751782673,Row 5580,Classical ML,Row 5580 â€“ Classical ML â€“ (ID 161)
161,5580,Sasaki 2016,No,Classical ML,RandomForest,Activity type,classes,macro,5,15,15,Free-living,Unstructured,Cross-validation,Older adults,GT3X+ (ActiGraph),Sensitivity,0.5838,0.2178,0.338392544,NA,0.160699089,NA,0.160699089,classes,Other,0,0,5,15,2.280487805,-8.459677419,Free-living,Unstructured,Activity type,0.400872908,0.5838,0.38999854,0.75474907,Row 5580,Classical ML,Row 5580 â€“ Classical ML â€“ (ID 161)
161,5580,Sasaki 2016,No,Classical ML,RandomForest,Activity type,classes,macro,5,15,15,Free-living,Unstructured,Cross-validation,Older adults,GT3X+ (ActiGraph),Specificity,0.9079,0.0369,2.288259297,NA,0.038948204,NA,0.038948204,classes,Other,0,0,5,15,2.280487805,-8.459677419,Free-living,Unstructured,Activity type,0.197352993,0.9079,0.870055258,0.935539526,Row 5580,Classical ML,Row 5580 â€“ Classical ML â€“ (ID 161)
164,574,Schaefer 2014,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,24,24,Laboratory,Structured,Cross-validation,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.943,0.0304,2.806015015,NA,0.106623471,NA,0.106623471,classes,Threshold,0,0,3,24,0.280487805,0.540322581,Laboratory,Structured,Activity intensity,0.326532496,0.943,0.897155524,0.969112188,Row 574,Threshold / Cutpoint,Row 574 â€“ Threshold / Cutpoint â€“ (ID 164)
164,574,Schaefer 2014,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,24,24,Laboratory,Structured,Cross-validation,Children and Youth,GENEActiv (ActivInsights),Specificity,0.8673,0.0125,1.877293996,NA,0.003932043,NA,0.003932043,classes,Threshold,0,0,3,24,0.280487805,0.540322581,Laboratory,Structured,Activity intensity,0.062706003,0.8673,0.852505683,0.88081784,Row 574,Threshold / Cutpoint,Row 574 â€“ Threshold / Cutpoint â€“ (ID 164)
166,25641,Shwetar 2022,No,Classical ML,Random forest,Activity intensity,classes,macro,2,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",F1,0.7317,0.0956,1.003264836,NA,0.118570959,NA,0.118570959,classes,Other,0,1,2,23.45967742,-0.719512195,0,Hybrid,Structured,Activity intensity,0.344341341,0.7317,0.581359266,0.842662569,Row 25641,Classical ML,Row 25641 â€“ Classical ML â€“ (ID 166)
166,25641,Shwetar 2022,No,Classical ML,Random forest,Activity intensity,classes,macro,2,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Sensitivity,0.7381,0.1321,1.036116565,NA,0.233493197,NA,0.233493197,classes,Other,0,1,2,23.45967742,-0.719512195,0,Hybrid,Structured,Activity intensity,0.483211338,0.7381,0.522240899,0.879023018,Row 25641,Classical ML,Row 25641 â€“ Classical ML â€“ (ID 166)
166,25641,Shwetar 2022,No,Classical ML,Random forest,Activity intensity,classes,macro,2,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Specificity,0.8591,0.0542,1.807834911,NA,0.100244177,NA,0.100244177,classes,Other,0,1,2,23.45967742,-0.719512195,0,Hybrid,Structured,Activity intensity,0.316613608,0.8591,0.766252851,0.918967287,Row 25641,Classical ML,Row 25641 â€“ Classical ML â€“ (ID 166)
167,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",F1,0.7095,0.1358,0.89295692,NA,0.144704225,NA,0.144704225,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Activity intensity,0.380400086,0.7095,0.53677665,0.837336325,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 167)
167,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Sensitivity,0.7047,0.0872,0.869780392,NA,0.058529697,NA,0.058529697,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Activity intensity,0.241929116,0.7047,0.597629893,0.793140647,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 167)
167,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Specificity,0.8571,0.0939,1.791409513,NA,0.195921674,NA,0.195921674,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Activity intensity,0.442630403,0.8571,0.715826718,0.934561404,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 167)
168,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",F1,0.7399,0.135,1.045448869,NA,0.123021434,NA,0.123021434,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Hybrid,Structured,Activity intensity,0.350744115,0.7399,0.58855388,0.849783923,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 168)
168,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Sensitivity,0.7352,0.0749,1.021167747,NA,0.037004683,NA,0.037004683,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Hybrid,Structured,Activity intensity,0.192366013,0.7352,0.655686537,0.801898916,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 168)
168,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Hybrid,Structured,Hold-out,Adults,"GT9X Link (ActiGraph), GT3X+ (ActiGraph)",Specificity,0.8721,0.0978,1.919655388,NA,0.192195872,NA,0.192195872,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Hybrid,Structured,Activity intensity,0.438401497,0.8721,0.742764772,0.941526141,Row 25641,Threshold / Cutpoint,Row 25641 â€“ Threshold / Cutpoint â€“ (ID 168)
169,198,Staudenmayer 2015,No,Classical ML,Decision tree,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),F1,0.7454,0.0583,1.074227301,NA,0.031457216,NA,0.031457216,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.177361821,0.7454,0.674058312,0.805629287,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 169)
169,198,Staudenmayer 2015,No,Classical ML,Decision tree,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Sensitivity,0.7422,0.0208,1.057434658,NA,0.003939106,NA,0.003939106,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.062762299,0.7422,0.717971258,0.765028483,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 169)
169,198,Staudenmayer 2015,No,Classical ML,Decision tree,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Specificity,0.8668,0.09,1.872956512,NA,0.202543126,NA,0.202543126,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.450047916,0.8668,0.729258268,0.940197946,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 169)
170,198,Staudenmayer 2015,No,Classical ML,Random forest,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),F1,0.7554,0.0543,1.127623187,NA,0.028788003,NA,0.028788003,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.169670277,0.7554,0.688918801,0.811559734,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 170)
170,198,Staudenmayer 2015,No,Classical ML,Random forest,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Sensitivity,0.7563,0.0636,1.132500162,NA,0.039691153,NA,0.039691153,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.199226387,0.7563,0.67743664,0.820977452,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 170)
170,198,Staudenmayer 2015,No,Classical ML,Random forest,Activity intensity,classes,macro,3,20,20,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Specificity,0.8699,0.069,1.900074877,NA,0.123903528,NA,0.123903528,classes,Other,0,0,3,20,0.280487805,-3.459677419,Laboratory,Structured,Activity intensity,0.351999329,0.8699,0.770326584,0.930214799,Row 198,Classical ML,Row 198 â€“ Classical ML â€“ (ID 170)
171,92,Sundararajan 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,24,Laboratory,Structured,External,Adults,GENEActiv (ActivInsights),F1,0.7023,NA,0.858274395,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.7023,0.523660821,0.835048011,Row 92,Heuristic Rule,Row 92 â€“ Heuristic Rule â€“ (ID 171)
172,92,Sundararajan 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,24,Laboratory,Structured,External,Adults,GENEActiv (ActivInsights),F1,0.7085,NA,0.888110053,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.7085,0.531097231,0.839116685,Row 92,Heuristic Rule,Row 92 â€“ Heuristic Rule â€“ (ID 172)
173,92,Sundararajan 2021,No,Classical ML,RandomForest,Sleep,NA,aggregate_cm,2,NA,24,Laboratory,Structured,Hold-out,Adults,GENEActiv (ActivInsights),F1,0.7393,NA,1.042333472,NA,NA,NA,0.151766045,constant,Other,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.7393,0.569245408,0.858864875,Row 92,Classical ML,Row 92 â€“ Classical ML â€“ (ID 173)
174,92,Sundararajan 2021,No,Classical ML,RandomForest,Sleep,cv_folds,aggregate_cm,2,5,134,Laboratory,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),F1,0.7591,0.0243,1.147751611,0.003531596,NA,NA,0.003531596,cv_folds,Other,0,0,2,5,-0.719512195,-18.45967742,Laboratory,Structured,Sleep,0.059427229,0.7591,0.73716286,0.779753244,Row 92,Classical ML,Row 92 â€“ Classical ML â€“ (ID 174)
175,884,Tabar 2021,No,Classical ML,RandomForest,Sleep,cv_folds,aggregate_cm,2,20,20,Free-living,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),F1,0.8448,0.1583,1.694385305,0.072885408,NA,NA,0.072885408,cv_folds,Other,0,0,2,20,-0.719512195,-3.459677419,Free-living,Structured,Sleep,0.269972977,0.8448,0.762283233,0.902342909,Row 884,Classical ML,Row 884 â€“ Classical ML â€“ (ID 175)
175,884,Tabar 2021,No,Classical ML,RandomForest,Sleep,cv_folds,aggregate_cm,2,20,20,Free-living,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),Sensitivity,0.9606,NA,3.193792273,NA,NA,NA,0.151766045,constant,Other,0,0,2,20,-0.719512195,-3.459677419,Free-living,Structured,Sleep,0.389571617,0.9606,0.919103777,0.981244832,Row 884,Classical ML,Row 884 â€“ Classical ML â€“ (ID 175)
175,884,Tabar 2021,No,Classical ML,RandomForest,Sleep,cv_folds,aggregate_cm,2,20,20,Free-living,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),Specificity,0.7146,NA,0.917831241,NA,NA,NA,0.151766045,constant,Other,0,0,2,20,-0.719512195,-3.459677419,Free-living,Structured,Sleep,0.389571617,0.7146,0.538491408,0.843088715,Row 884,Classical ML,Row 884 â€“ Classical ML â€“ (ID 175)
176,687,TeLindert 2020,Yes -  Oakley 1997 Sleep algorithm + Immobile-mobile algorithm Meltzer 2015,Threshold / Cutpoint,Threshold,Sleep,external_test,aggregate_cm,2,NA,11,Laboratory,Structured,Hold-out,Adults; Older adults,GENEActiv Sleep (ActivInsights),Sensitivity,0.958,0.029,3.12717816,NA,NA,0.519477087,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.958,0.914010573,0.979978786,Row 687,Threshold / Cutpoint,Row 687 â€“ Threshold / Cutpoint â€“ (ID 176)
176,687,TeLindert 2020,Yes -  Oakley 1997 Sleep algorithm + Immobile-mobile algorithm Meltzer 2015,Threshold / Cutpoint,Threshold,Sleep,external_test,aggregate_cm,2,NA,11,Laboratory,Structured,Hold-out,Adults; Older adults,GENEActiv Sleep (ActivInsights),Specificity,0.483,0.195,-0.068026221,NA,NA,0.609809064,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.483,0.303309698,0.667196893,Row 687,Threshold / Cutpoint,Row 687 â€“ Threshold / Cutpoint â€“ (ID 176)
177,687,TeLindert 2020,Yes -  Oakley 1997 Sleep algorithm + Immobile-mobile algorithm Meltzer 2015,Threshold / Cutpoint,Threshold,Sleep,external_test,aggregate_cm,2,NA,12,Laboratory,Structured,Hold-out,Adults; Older adults,GENEActiv Sleep (ActivInsights),Sensitivity,0.953,0.03,3.009467302,NA,NA,0.44860178,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.953,0.90429689,0.977533948,Row 687,Threshold / Cutpoint,Row 687 â€“ Threshold / Cutpoint â€“ (ID 177)
177,687,TeLindert 2020,Yes -  Oakley 1997 Sleep algorithm + Immobile-mobile algorithm Meltzer 2015,Threshold / Cutpoint,Threshold,Sleep,external_test,aggregate_cm,2,NA,12,Laboratory,Structured,Hold-out,Adults; Older adults,GENEActiv Sleep (ActivInsights),Specificity,0.508,0.196,0.032002731,NA,NA,0.614970825,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.508,0.324853007,0.689024586,Row 687,Threshold / Cutpoint,Row 687 â€“ Threshold / Cutpoint â€“ (ID 177)
178,1664,Thapa-Chhetry 2022,No,Linear / GLM,LogisticRegression,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,Hold-out,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.86,0.18,1.815289967,NA,NA,2.235074668,0.151766045,constant,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Sleep,0.389571617,0.86,0.741106891,0.929487957,Row 1664,Linear / GLM,Row 1664 â€“ Linear / GLM â€“ (ID 178)
179,1664,Thapa-Chhetry 2022,"Yes - van Hees 2013, 2018",Heuristic Rule,HeuristicRule,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,External,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.88,0.08,1.992430165,NA,NA,0.573921028,0.151766045,constant,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Sleep,0.389571617,0.88,0.773620701,0.940250782,Row 1664,Heuristic Rule,Row 1664 â€“ Heuristic Rule â€“ (ID 179)
180,1664,Thapa-Chhetry 2022,"Yes - van Hees 2013, 2018",Heuristic Rule,HeuristicRule,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,External,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.9,0.15,2.197224577,NA,NA,2.777777778,0.151766045,constant,Threshold,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Sleep,0.389571617,0.9,0.8074716,0.950770747,Row 1664,Heuristic Rule,Row 1664 â€“ Heuristic Rule â€“ (ID 180)
181,1664,Thapa-Chhetry 2022,No,Linear / GLM,LogisticRegression,Sleep,cv_folds,macro,3,21,21,Hybrid,Structured,Cross-validation,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.96,0.08,3.17805383,0.206679894,NA,NA,0.206679894,cv_folds,Threshold,0,0,3,21,0.280487805,-2.459677419,Hybrid,Structured,Sleep,0.454620605,0.96,0.907794433,0.983194656,Row 1664,Linear / GLM,Row 1664 â€“ Linear / GLM â€“ (ID 181)
182,1664,Thapa-Chhetry 2022,Yes - Sundararajan 2021,Classical ML,RandomForest,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,External,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.76,0.08,1.15267951,NA,NA,0.192366882,0.151766045,constant,Other,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Sleep,0.389571617,0.76,0.596070632,0.871718544,Row 1664,Classical ML,Row 1664 â€“ Classical ML â€“ (ID 182)
183,1664,Thapa-Chhetry 2022,Yes - Sundararajan 2021,Classical ML,RandomForest,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,External,Adults,GT3X+; GT9X; GT9X; AX3; GT9X,F1,0.88,0.17,1.992430165,NA,NA,2.591612144,0.151766045,constant,Other,0,1,3,23.45967742,0.280487805,0,Hybrid,Structured,Sleep,0.389571617,0.88,0.773620701,0.940250782,Row 1664,Classical ML,Row 1664 â€“ Classical ML â€“ (ID 183)
184,10036,Trevenen 2019,No,Probabilistic Temporal,HMM,Sleep,cv_folds,aggregate_cm,2,10,242,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),F1,0.769,0.095,1.202673259,0.028600299,NA,NA,0.028600299,cv_folds,Other,0,0,2,10,-0.719512195,-13.45967742,Laboratory,Structured,Sleep,0.169116229,0.769,0.704996465,0.822611394,Row 10036,Probabilistic Temporal,Row 10036 â€“ Probabilistic Temporal â€“ (ID 184)
184,10036,Trevenen 2019,No,Probabilistic Temporal,HMM,Sleep,cv_folds,aggregate_cm,2,10,242,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Sensitivity,0.951,0.062,2.965693764,0.177023199,NA,NA,0.177023199,cv_folds,Other,0,0,2,10,-0.719512195,-13.45967742,Laboratory,Structured,Sleep,0.42074125,0.951,0.894828612,0.977911166,Row 10036,Probabilistic Temporal,Row 10036 â€“ Probabilistic Temporal â€“ (ID 184)
184,10036,Trevenen 2019,No,Probabilistic Temporal,HMM,Sleep,cv_folds,aggregate_cm,2,10,242,Laboratory,Structured,Cross-validation,Adults,GT3X+ (ActiGraph),Specificity,0.628,0.287,0.523646312,0.150924111,NA,NA,0.150924111,cv_folds,Other,0,0,2,10,-0.719512195,-13.45967742,Laboratory,Structured,Sleep,0.388489525,0.628,0.440830264,0.783314245,Row 10036,Probabilistic Temporal,Row 10036 â€“ Probabilistic Temporal â€“ (ID 184)
188,5455,Trost 2022,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Laboratory,Structured,External,Children and Youth,GT3X+ (ActiGraph),F1,0.4578,0.1945,-0.16920253,NA,0.153500084,NA,0.153500084,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Laboratory,Structured,Activity intensity,0.391790867,0.4578,0.281483947,0.645360563,Row 5455,Threshold / Cutpoint,Row 5455 â€“ Threshold / Cutpoint â€“ (ID 188)
188,5455,Trost 2022,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Laboratory,Structured,External,Children and Youth,GT3X+ (ActiGraph),Sensitivity,0.5699,0.3179,0.281443167,NA,0.420518266,NA,0.420518266,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Laboratory,Structured,Activity intensity,0.648473798,0.5699,0.270997913,0.825267567,Row 5455,Threshold / Cutpoint,Row 5455 â€“ Threshold / Cutpoint â€“ (ID 188)
188,5455,Trost 2022,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Laboratory,Structured,External,Children and Youth,GT3X+ (ActiGraph),Specificity,0.8244,0.1467,1.546447168,NA,0.256729188,NA,0.256729188,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Laboratory,Structured,Activity intensity,0.506684505,0.8244,0.634911432,0.926868248,Row 5455,Threshold / Cutpoint,Row 5455 â€“ Threshold / Cutpoint â€“ (ID 188)
189,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.826,NA,1.557539474,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.826,0.688685082,0.910609508,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 189)
189,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.754,NA,1.120060832,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.754,0.588193031,0.868026512,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 189)
190,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,32,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.836,NA,1.628762185,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.836,0.703746316,0.916239983,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 190)
190,34730,van Loo 2017,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,32,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.751,NA,1.103952755,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.751,0.584285835,0.866170263,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 190)
191,34730,van Loo 2017,Yes - Phillips 2013,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.875,NA,1.945910149,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.875,0.765370037,0.93758317,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 191)
191,34730,van Loo 2017,Yes - Phillips 2013,Threshold / Cutpoint,Threshold,Activity type,NA,per_class,2,NA,25,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.729,NA,0.989554911,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity type,0.389571617,0.729,0.556259392,0.852345299,Row 34730,Threshold / Cutpoint,Row 34730 â€“ Threshold / Cutpoint â€“ (ID 191)
